Virus	miRNA	MSA_start	MSA_end	UTR_start	UTR_end	Site_type	miRNA in this species	ORF_overlap	miRDB score	average	Locus_start	Locus_end	Protein_start	Protein_end
Severe_acute_respiratory_syndrome_coronavirus_2	miR-195-5p	26901	26907	25683	25689	7mer-m8	x	0	99	2.573725837560798	ORF3a	ORF3a	ORF3a protein	ORF3a protein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-195-5p	28091	28100	26723	26729	7mer-m8	x	0	99	2.573725837560798	M	M	membrane glycoprotein	membrane glycoprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-195-5p	30599	30605	28921	28927	7mer-m8	x	0	99	2.573725837560798	N	N	nucleocapsid phosphoprotein	nucleocapsid phosphoprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-195-5p	30614	30620	28935	28941	7mer-m8	x	0	99	2.573725837560798	N	N	nucleocapsid phosphoprotein	nucleocapsid phosphoprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-195-5p	30617	30623	28938	28944	7mer-m8	x	0	99	2.573725837560798	N	N	nucleocapsid phosphoprotein	nucleocapsid phosphoprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-195-5p	30703	30709	29023	29029	7mer-m8	x	0	99	2.573725837560798	N	N	nucleocapsid phosphoprotein	nucleocapsid phosphoprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-195-5p	3349	3355	3163	3169	7mer-m8	x	0	99	2.573725837560798	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-195-5p	4853	4858	4649	4654	6mer	x	0	99	2.573725837560798	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-195-5p	5603	5609	5384	5390	7mer-1a	x	0	99	2.573725837560798	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-195-5p	6854	6859	6554	6559	6mer	x	0	99	2.573725837560798	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-195-5p	6958	6963	6647	6652	6mer	x	0	99	2.573725837560798	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-195-5p	7363	7382	7007	7012	6mer	x	0	99	2.573725837560798	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-195-5p	8870	8877	8458	8465	8mer-1a	x	0	99	2.573725837560798	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-195-5p	9043	9050	8614	8621	8mer-1a	x	0	99	2.573725837560798	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-195-5p	9458	9463	9011	9016	6mer	x	0	99	2.573725837560798	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-16-5p	10408	10413	9950	9955	6mer	x	0	99	4.190134721268195	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-16-5p	11153	11158	10682	10687	6mer	x	0	99	4.190134721268195	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-16-5p	13612	13619	13090	13097	8mer-1a	x	0	99	4.190134721268195	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-16-5p	15096	15102	14562	14568	7mer-m8	x	0	99	4.190134721268195	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-16-5p	15118	15123	14584	14589	6mer	x	0	99	4.190134721268195	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-16-5p	15315	15322	14781	14788	8mer-1a	x	0	99	4.190134721268195	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-16-5p	2026	2031	1883	1888	6mer	x	0	99	4.190134721268195	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-16-5p	20409	20416	19857	19864	8mer-1a	x	0	99	4.190134721268195	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-16-5p	205	213	189	194	6mer	x	0	99	4.190134721268195				
Severe_acute_respiratory_syndrome_coronavirus_2	miR-16-5p	21578	21583	20937	20942	6mer	x	0	99	4.190134721268195	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-16-5p	25137	25144	24094	24101	8mer-1a	x	0	99	4.190134721268195	S	S	surface glycoprotein	surface glycoprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-16-5p	25705	25712	24634	24641	8mer-1a	x	0	99	4.190134721268195	S	S	surface glycoprotein	surface glycoprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-16-5p	26901	26907	25683	25689	7mer-m8	x	0	99	4.190134721268195	ORF3a	ORF3a	ORF3a protein	ORF3a protein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-16-5p	28091	28100	26723	26729	7mer-m8	x	0	99	4.190134721268195	M	M	membrane glycoprotein	membrane glycoprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-16-5p	30599	30605	28921	28927	7mer-m8	x	0	99	4.190134721268195	N	N	nucleocapsid phosphoprotein	nucleocapsid phosphoprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-16-5p	30614	30620	28935	28941	7mer-m8	x	0	99	4.190134721268195	N	N	nucleocapsid phosphoprotein	nucleocapsid phosphoprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-16-5p	30617	30623	28938	28944	7mer-m8	x	0	99	4.190134721268195	N	N	nucleocapsid phosphoprotein	nucleocapsid phosphoprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-16-5p	30703	30709	29023	29029	7mer-m8	x	0	99	4.190134721268195	N	N	nucleocapsid phosphoprotein	nucleocapsid phosphoprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-16-5p	3349	3355	3163	3169	7mer-m8	x	0	99	4.190134721268195	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-16-5p	4853	4858	4649	4654	6mer	x	0	99	4.190134721268195	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-16-5p	5603	5609	5384	5390	7mer-1a	x	0	99	4.190134721268195	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-16-5p	6854	6859	6554	6559	6mer	x	0	99	4.190134721268195	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-16-5p	6958	6963	6647	6652	6mer	x	0	99	4.190134721268195	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-16-5p	7363	7382	7007	7012	6mer	x	0	99	4.190134721268195	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-16-5p	8870	8877	8458	8465	8mer-1a	x	0	99	4.190134721268195	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-16-5p	9043	9050	8614	8621	8mer-1a	x	0	99	4.190134721268195	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-16-5p	9458	9463	9011	9016	6mer	x	0	99	4.190134721268195	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-21-3p	10022	10028	9571	9577	7mer-m8	x	0	98	4.7943257799849635	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-21-3p	10224	10230	9769	9775	7mer-m8	x	0	98	4.7943257799849635	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-21-3p	10893	10899	10423	10429	7mer-m8	x	0	98	4.7943257799849635	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-21-3p	11430	11436	10958	10964	7mer-1a	x	0	98	4.7943257799849635	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-21-3p	12186	12192	11689	11695	7mer-m8	x	0	98	4.7943257799849635	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-21-3p	12298	12303	11801	11806	6mer	x	0	98	4.7943257799849635	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-21-3p	14982	14988	14448	14454	7mer-m8	x	0	98	4.7943257799849635	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-21-3p	15028	15033	14494	14499	6mer	x	0	98	4.7943257799849635	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-21-3p	1697	1702	1574	1579	6mer	x	0	98	4.7943257799849635	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-21-3p	18205	18211	17668	17674	7mer-1a	x	0	98	4.7943257799849635	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-21-3p	18927	18933	18379	18385	7mer-1a	x	0	98	4.7943257799849635	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-21-3p	20279	20285	19728	19734	7mer-m8	x	0	98	4.7943257799849635	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-21-3p	20473	20479	19917	19923	7mer-m8	x	0	98	4.7943257799849635	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-21-3p	20601	20607	20037	20043	7mer-m8	x	0	98	4.7943257799849635	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-21-3p	20796	20804	20169	20175	7mer-m8	x	0	98	4.7943257799849635	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-21-3p	21321	21326	20680	20685	6mer	x	0	98	4.7943257799849635	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-21-3p	2225	2231	2074	2080	7mer-m8	x	0	98	4.7943257799849635	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-21-3p	22361	22367	21664	21670	7mer-m8	x	0	98	4.7943257799849635	S	S	surface glycoprotein	surface glycoprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-21-3p	22544	22553	21826	21832	7mer-m8	x	0	98	4.7943257799849635	S	S	surface glycoprotein	surface glycoprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-21-3p	22720	22725	21986	21991	6mer	x	0	98	4.7943257799849635	S	S	surface glycoprotein	surface glycoprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-21-3p	23868	23874	23005	23011	7mer-m8	x	0	98	4.7943257799849635	S	S	surface glycoprotein	surface glycoprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-21-3p	23942	23949	23065	23071	7mer-m8	x	0	98	4.7943257799849635	S	S	surface glycoprotein	surface glycoprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-21-3p	24136	24141	23210	23215	6mer	x	0	98	4.7943257799849635	S	S	surface glycoprotein	surface glycoprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-21-3p	26833	26838	25618	25623	6mer	x	0	98	4.7943257799849635	ORF3a	ORF3a	ORF3a protein	ORF3a protein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-21-3p	27327	27333	26061	26067	7mer-m8	x	0	98	4.7943257799849635	ORF3a	ORF3a	ORF3a protein	ORF3a protein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-21-3p	3659	3664	3473	3478	6mer	x	0	98	4.7943257799849635	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-21-3p	4340	4345	4145	4150	6mer	x	0	98	4.7943257799849635	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-21-3p	5182	5187	4972	4977	6mer	x	0	98	4.7943257799849635	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-21-3p	5831	5836	5609	5614	6mer	x	0	98	4.7943257799849635	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-21-3p	6164	6170	5920	5926	7mer-m8	x	0	98	4.7943257799849635	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-21-3p	7058	7063	6741	6746	6mer	x	0	98	4.7943257799849635	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-21-3p	7386	7391	7016	7021	6mer	x	0	98	4.7943257799849635	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-21-3p	7943	7950	7549	7556	8mer-1a	x	0	98	4.7943257799849635	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-21-3p	820	827	766	773	8mer-1a	x	0	98	4.7943257799849635	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-21-3p	9697	9703	9247	9253	7mer-m8	x	0	98	4.7943257799849635	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	10077	10082	9625	9630	6mer	x	0	95	3.0634646853655134	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	10183	10189	9731	9737	7mer-1a	x	0	95	3.0634646853655134	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	10469	10475	10008	10014	7mer-1a	x	0	95	3.0634646853655134	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	11547	11552	11072	11077	6mer	x	0	95	3.0634646853655134	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	14275	14281	13741	13747	7mer-1a	x	0	95	3.0634646853655134	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	15256	15262	14722	14728	7mer-1a	x	0	95	3.0634646853655134	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	15295	15300	14761	14766	6mer	x	0	95	3.0634646853655134	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	16328	16334	15794	15800	7mer-1a	x	0	95	3.0634646853655134	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	16787	16792	16253	16258	6mer	x	0	95	3.0634646853655134	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	22024	22031	21383	21390	8mer-1a	x	0	95	3.0634646853655134	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	22348	22354	21651	21657	7mer-m8	x	0	95	3.0634646853655134	S	S	surface glycoprotein	surface glycoprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	22441	22447	21734	21739	6mer	x	0	95	3.0634646853655134	S	S	surface glycoprotein	surface glycoprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	23997	24002	23101	23106	6mer	x	0	95	3.0634646853655134	S	S	surface glycoprotein	surface glycoprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	24270	24275	23332	23337	6mer	x	0	95	3.0634646853655134	S	S	surface glycoprotein	surface glycoprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	24339	24345	23391	23397	7mer-1a	x	0	95	3.0634646853655134	S	S	surface glycoprotein	surface glycoprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	2454	2461	2296	2303	8mer-1a	x	0	95	3.0634646853655134	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	27059	27065	25829	25834	6mer	x	0	95	3.0634646853655134	ORF3a	ORF3a	ORF3a protein	ORF3a protein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	27597	27602	26297	26302	6mer	x	0	95	3.0634646853655134	E	E	envelope protein	envelope protein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	27730	27735	26406	26411	6mer	x	0	95	3.0634646853655134	E	E	envelope protein	envelope protein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	28192	28197	26816	26821	6mer	x	0	95	3.0634646853655134	M	M	membrane glycoprotein	membrane glycoprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	28908	28914	27403	27409	7mer-m8	x	0	95	3.0634646853655134	ORF7a	ORF7a	ORF7a protein	ORF7a protein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	3213	3218	3031	3036	6mer	x	0	95	3.0634646853655134	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	3932	3939	3744	3751	8mer-1a	x	0	95	3.0634646853655134	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	5151	5156	4941	4946	6mer	x	0	95	3.0634646853655134	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	5155	5160	4945	4950	6mer	x	0	95	3.0634646853655134	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	7096	7102	6779	6785	7mer-1a	x	0	95	3.0634646853655134	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	7343	7349	6988	6994	7mer-1a	x	0	95	3.0634646853655134	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	7532	7539	7152	7159	8mer-1a	x	0	95	3.0634646853655134	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	7551	7557	7171	7177	7mer-1a	x	0	95	3.0634646853655134	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	7645	7651	7259	7265	7mer-m8	x	0	95	3.0634646853655134	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	7815	7820	7421	7426	6mer	x	0	95	3.0634646853655134	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	10077	10082	9625	9630	6mer	x	0	95	3.0634646853655134	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	10183	10189	9731	9737	7mer-1a	x	0	95	3.0634646853655134	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	10469	10475	10008	10014	7mer-1a	x	0	95	3.0634646853655134	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	11547	11552	11072	11077	6mer	x	0	95	3.0634646853655134	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	14275	14281	13741	13747	7mer-1a	x	0	95	3.0634646853655134	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	15256	15262	14722	14728	7mer-1a	x	0	95	3.0634646853655134	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	15295	15300	14761	14766	6mer	x	0	95	3.0634646853655134	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	16328	16334	15794	15800	7mer-1a	x	0	95	3.0634646853655134	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	16787	16792	16253	16258	6mer	x	0	95	3.0634646853655134	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	22024	22031	21383	21390	8mer-1a	x	0	95	3.0634646853655134	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	22348	22354	21651	21657	7mer-m8	x	0	95	3.0634646853655134	S	S	surface glycoprotein	surface glycoprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	22441	22447	21734	21739	6mer	x	0	95	3.0634646853655134	S	S	surface glycoprotein	surface glycoprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	23997	24002	23101	23106	6mer	x	0	95	3.0634646853655134	S	S	surface glycoprotein	surface glycoprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	24270	24275	23332	23337	6mer	x	0	95	3.0634646853655134	S	S	surface glycoprotein	surface glycoprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	24339	24345	23391	23397	7mer-1a	x	0	95	3.0634646853655134	S	S	surface glycoprotein	surface glycoprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	2454	2461	2296	2303	8mer-1a	x	0	95	3.0634646853655134	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	27059	27065	25829	25834	6mer	x	0	95	3.0634646853655134	ORF3a	ORF3a	ORF3a protein	ORF3a protein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	27597	27602	26297	26302	6mer	x	0	95	3.0634646853655134	E	E	envelope protein	envelope protein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	27730	27735	26406	26411	6mer	x	0	95	3.0634646853655134	E	E	envelope protein	envelope protein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	28192	28197	26816	26821	6mer	x	0	95	3.0634646853655134	M	M	membrane glycoprotein	membrane glycoprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	28908	28914	27403	27409	7mer-m8	x	0	95	3.0634646853655134	ORF7a	ORF7a	ORF7a protein	ORF7a protein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	3213	3218	3031	3036	6mer	x	0	95	3.0634646853655134	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
Severe_acute_respiratory_syndrome_coronavirus_2	miR-186-5p	3932	3939	3744	3751	8mer-1a	x	0	95	3.0634646853655134	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
