Virus	miRNA	MSA_start	MSA_end	UTR_start	UTR_end	Site_type	miRNA in this species	ORF_overlap	miRDB score	average	Locus_start	Locus_end	Protein_start	Protein_end
HKU1	miR-21-3p	3911	3917	3911	3917	7mer-m8	x	0	100	4.7943257799849635	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-21-3p	4466	4471	4466	4471	6mer	x	0	100	4.7943257799849635	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-21-3p	4688	4693	4688	4693	6mer	x	0	100	4.7943257799849635	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-21-3p	5021	5027	5021	5027	7mer-1a	x	0	100	4.7943257799849635	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-21-3p	5182	5189	5182	5189	8mer-1a	x	0	100	4.7943257799849635	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-21-3p	5740	5746	5740	5746	7mer-m8	x	0	100	4.7943257799849635	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-21-3p	6014	6020	6014	6020	7mer-1a	x	0	100	4.7943257799849635	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-21-3p	6215	6220	6215	6220	6mer	x	0	100	4.7943257799849635	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-21-3p	6596	6602	6596	6602	7mer-1a	x	0	100	4.7943257799849635	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-21-3p	8495	8500	8495	8500	6mer	x	0	100	4.7943257799849635	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-21-3p	8717	8722	8717	8722	6mer	x	0	100	4.7943257799849635	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-21-3p	8863	8869	8863	8869	7mer-m8	x	0	100	4.7943257799849635	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-21-3p	9232	9239	9232	9239	8mer-1a	x	0	100	4.7943257799849635	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-21-3p	9916	9923	9916	9923	8mer-1a	x	0	100	4.7943257799849635	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	10621	10626	10621	10626	6mer	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	11524	11529	11524	11529	6mer	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	13484	13491	13484	13491	8mer-1a	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	13780	13785	13780	13785	6mer	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	13876	13882	13876	13882	7mer-1a	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	14008	14014	14008	14014	7mer-m8	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	14678	14684	14678	14684	7mer-1a	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	1473	1479	1473	1479	7mer-m8	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	14884	14890	14884	14890	7mer-1a	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	16121	16126	16121	16126	6mer	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	16395	16400	16395	16400	6mer	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	17601	17607	17601	17607	7mer-1a	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	18918	18924	18918	18924	7mer-1a	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	1907	1913	1907	1913	7mer-1a	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	2130	2136	2130	2136	7mer-1a	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	21498	21503	21498	21503	6mer	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	21603	21608	21603	21608	6mer	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	22585	22591	22585	22591	7mer-1a	x	0	98	3.0634646853655134	HE	HE	hemagglutinin-esterase glycoprotein	hemagglutinin-esterase glycoprotein
HKU1	miR-186-5p	22779	22785	22779	22785	7mer-m8	x	0	98	3.0634646853655134	HE	HE	hemagglutinin-esterase glycoprotein	hemagglutinin-esterase glycoprotein
HKU1	miR-186-5p	23797	23803	23797	23803	7mer-1a	x	0	98	3.0634646853655134	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-186-5p	24038	24044	24038	24044	7mer-m8	x	0	98	3.0634646853655134	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-186-5p	24378	24383	24378	24383	6mer	x	0	98	3.0634646853655134	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-186-5p	2470	2476	2470	2476	7mer-1a	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	25059	25065	25059	25065	7mer-1a	x	0	98	3.0634646853655134	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-186-5p	25395	25401	25395	25401	7mer-1a	x	0	98	3.0634646853655134	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-186-5p	25653	25658	25653	25658	6mer	x	0	98	3.0634646853655134	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-186-5p	25754	25759	25754	25759	6mer	x	0	98	3.0634646853655134	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-186-5p	25988	25993	25988	25993	6mer	x	0	98	3.0634646853655134	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-186-5p	26121	26127	26121	26127	7mer-1a	x	0	98	3.0634646853655134	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-186-5p	26406	26411	26406	26411	6mer	x	0	98	3.0634646853655134	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-186-5p	26862	26867	26862	26867	6mer	x	0	98	3.0634646853655134	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-186-5p	27447	27453	27447	27453	7mer-1a	x	0	98	3.0634646853655134	E	E	small membrane protein	small membrane protein
HKU1	miR-186-5p	27517	27523	27517	27523	7mer-1a	x	0	98	3.0634646853655134	E	E	small membrane protein	small membrane protein
HKU1	miR-186-5p	27792	27798	27792	27798	7mer-m8	x	0	98	3.0634646853655134	M	M	membrane glycoprotein	membrane glycoprotein
HKU1	miR-186-5p	27912	27919	27912	27919	8mer-1a	x	0	98	3.0634646853655134	M	M	membrane glycoprotein	membrane glycoprotein
HKU1	miR-186-5p	28637	28642	28637	28642	6mer	x	0	98	3.0634646853655134	N2	N2	nucleocapsid phosphoprotein 2	nucleocapsid phosphoprotein 2
HKU1	miR-186-5p	29283	29288	29283	29288	6mer	x	0	98	3.0634646853655134	N	N	nucleocapsid phosphoprotein	nucleocapsid phosphoprotein
HKU1	miR-186-5p	3934	3939	3934	3939	6mer	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	4249	4254	4249	4254	6mer	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	5107	5112	5107	5112	6mer	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	5449	5454	5449	5454	6mer	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	7800	7806	7800	7806	7mer-m8	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	9250	9255	9250	9255	6mer	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	9545	9550	9545	9550	6mer	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	954	960	954	960	7mer-m8	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	10621	10626	10621	10626	6mer	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	11524	11529	11524	11529	6mer	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	13484	13491	13484	13491	8mer-1a	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	13780	13785	13780	13785	6mer	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	13876	13882	13876	13882	7mer-1a	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	14008	14014	14008	14014	7mer-m8	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	14678	14684	14678	14684	7mer-1a	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	1473	1479	1473	1479	7mer-m8	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	14884	14890	14884	14890	7mer-1a	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	16121	16126	16121	16126	6mer	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	16395	16400	16395	16400	6mer	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	17601	17607	17601	17607	7mer-1a	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	18918	18924	18918	18924	7mer-1a	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	1907	1913	1907	1913	7mer-1a	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	2130	2136	2130	2136	7mer-1a	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	21498	21503	21498	21503	6mer	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	21603	21608	21603	21608	6mer	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	22585	22591	22585	22591	7mer-1a	x	0	98	3.0634646853655134	HE	HE	hemagglutinin-esterase glycoprotein	hemagglutinin-esterase glycoprotein
HKU1	miR-186-5p	22779	22785	22779	22785	7mer-m8	x	0	98	3.0634646853655134	HE	HE	hemagglutinin-esterase glycoprotein	hemagglutinin-esterase glycoprotein
HKU1	miR-186-5p	23797	23803	23797	23803	7mer-1a	x	0	98	3.0634646853655134	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-186-5p	24038	24044	24038	24044	7mer-m8	x	0	98	3.0634646853655134	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-186-5p	24378	24383	24378	24383	6mer	x	0	98	3.0634646853655134	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-186-5p	2470	2476	2470	2476	7mer-1a	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	25059	25065	25059	25065	7mer-1a	x	0	98	3.0634646853655134	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-186-5p	25395	25401	25395	25401	7mer-1a	x	0	98	3.0634646853655134	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-186-5p	25653	25658	25653	25658	6mer	x	0	98	3.0634646853655134	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-186-5p	25754	25759	25754	25759	6mer	x	0	98	3.0634646853655134	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-186-5p	25988	25993	25988	25993	6mer	x	0	98	3.0634646853655134	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-186-5p	26121	26127	26121	26127	7mer-1a	x	0	98	3.0634646853655134	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-186-5p	26406	26411	26406	26411	6mer	x	0	98	3.0634646853655134	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-186-5p	26862	26867	26862	26867	6mer	x	0	98	3.0634646853655134	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-186-5p	27447	27453	27447	27453	7mer-1a	x	0	98	3.0634646853655134	E	E	small membrane protein	small membrane protein
HKU1	miR-186-5p	27517	27523	27517	27523	7mer-1a	x	0	98	3.0634646853655134	E	E	small membrane protein	small membrane protein
HKU1	miR-186-5p	27792	27798	27792	27798	7mer-m8	x	0	98	3.0634646853655134	M	M	membrane glycoprotein	membrane glycoprotein
HKU1	miR-186-5p	27912	27919	27912	27919	8mer-1a	x	0	98	3.0634646853655134	M	M	membrane glycoprotein	membrane glycoprotein
HKU1	miR-186-5p	28637	28642	28637	28642	6mer	x	0	98	3.0634646853655134	N2	N2	nucleocapsid phosphoprotein 2	nucleocapsid phosphoprotein 2
HKU1	miR-186-5p	29283	29288	29283	29288	6mer	x	0	98	3.0634646853655134	N	N	nucleocapsid phosphoprotein	nucleocapsid phosphoprotein
HKU1	miR-186-5p	3934	3939	3934	3939	6mer	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	4249	4254	4249	4254	6mer	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	5107	5112	5107	5112	6mer	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	5449	5454	5449	5454	6mer	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	7800	7806	7800	7806	7mer-m8	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	9250	9255	9250	9255	6mer	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	9545	9550	9545	9550	6mer	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-186-5p	954	960	954	960	7mer-m8	x	0	98	3.0634646853655134	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-126-5p	10145	10150	10145	10150	6mer	x	0	98	4.089519711516851	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-126-5p	10846	10852	10846	10852	7mer-m8	x	0	98	4.089519711516851	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-126-5p	12836	12841	12836	12841	6mer	x	0	98	4.089519711516851	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-126-5p	12925	12931	12925	12931	7mer-m8	x	0	98	4.089519711516851	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-126-5p	15048	15054	15048	15054	7mer-m8	x	0	98	4.089519711516851	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-126-5p	15931	15936	15931	15936	6mer	x	0	98	4.089519711516851	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-126-5p	17146	17151	17146	17151	6mer	x	0	98	4.089519711516851	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-126-5p	1717	1723	1717	1723	7mer-m8	x	0	98	4.089519711516851	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-126-5p	17637	17642	17637	17642	6mer	x	0	98	4.089519711516851	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-126-5p	19056	19061	19056	19061	6mer	x	0	98	4.089519711516851	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-126-5p	19836	19842	19836	19842	7mer-m8	x	0	98	4.089519711516851	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-126-5p	19864	19870	19864	19870	7mer-1a	x	0	98	4.089519711516851	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-126-5p	21895	21901	21895	21901	7mer-m8	x	0	98	4.089519711516851	HE	HE	hemagglutinin-esterase glycoprotein	hemagglutinin-esterase glycoprotein
HKU1	miR-126-5p	23235	23241	23235	23241	7mer-m8	x	0	98	4.089519711516851	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-126-5p	24051	24057	24051	24057	7mer-m8	x	0	98	4.089519711516851	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-126-5p	24249	24255	24249	24255	7mer-m8	x	0	98	4.089519711516851	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-126-5p	24291	24297	24291	24297	7mer-m8	x	0	98	4.089519711516851	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-126-5p	24348	24355	24348	24355	8mer-1a	x	0	98	4.089519711516851	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-126-5p	25051	25057	25051	25057	7mer-1a	x	0	98	4.089519711516851	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-126-5p	25977	25983	25977	25983	7mer-m8	x	0	98	4.089519711516851	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-126-5p	26782	26788	26782	26788	7mer-1a	x	0	98	4.089519711516851	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-126-5p	27251	27257	27251	27257	7mer-m8	x	0	98	4.089519711516851	orf4	orf4	non-structural protein	non-structural protein
HKU1	miR-126-5p	27855	27860	27855	27860	6mer	x	0	98	4.089519711516851	M	M	membrane glycoprotein	membrane glycoprotein
HKU1	miR-126-5p	27984	27989	27984	27989	6mer	x	0	98	4.089519711516851	M	M	membrane glycoprotein	membrane glycoprotein
HKU1	miR-126-5p	28944	28949	28944	28949	6mer	x	0	98	4.089519711516851	N2	N2	nucleocapsid phosphoprotein 2	nucleocapsid phosphoprotein 2
HKU1	miR-126-5p	4603	4609	4603	4609	7mer-m8	x	0	98	4.089519711516851	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-126-5p	4720	4727	4720	4727	8mer-1a	x	0	98	4.089519711516851	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-126-5p	4934	4939	4934	4939	6mer	x	0	98	4.089519711516851	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-126-5p	5467	5473	5467	5473	7mer-m8	x	0	98	4.089519711516851	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-126-5p	744	750	744	750	7mer-m8	x	0	98	4.089519711516851	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-126-5p	8005	8011	8005	8011	7mer-m8	x	0	98	4.089519711516851	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-126-5p	8254	8260	8254	8260	7mer-m8	x	0	98	4.089519711516851	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-126-5p	9446	9451	9446	9451	6mer	x	0	98	4.089519711516851	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-126-5p	10145	10150	10145	10150	6mer	x	0	98	4.089519711516851	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-126-5p	10846	10852	10846	10852	7mer-m8	x	0	98	4.089519711516851	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-126-5p	12836	12841	12836	12841	6mer	x	0	98	4.089519711516851	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-126-5p	12925	12931	12925	12931	7mer-m8	x	0	98	4.089519711516851	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-126-5p	15048	15054	15048	15054	7mer-m8	x	0	98	4.089519711516851	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-126-5p	15931	15936	15931	15936	6mer	x	0	98	4.089519711516851	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-126-5p	17146	17151	17146	17151	6mer	x	0	98	4.089519711516851	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-126-5p	1717	1723	1717	1723	7mer-m8	x	0	98	4.089519711516851	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-126-5p	17637	17642	17637	17642	6mer	x	0	98	4.089519711516851	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-126-5p	19056	19061	19056	19061	6mer	x	0	98	4.089519711516851	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-126-5p	19836	19842	19836	19842	7mer-m8	x	0	98	4.089519711516851	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-126-5p	19864	19870	19864	19870	7mer-1a	x	0	98	4.089519711516851	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-126-5p	21895	21901	21895	21901	7mer-m8	x	0	98	4.089519711516851	HE	HE	hemagglutinin-esterase glycoprotein	hemagglutinin-esterase glycoprotein
HKU1	miR-126-5p	23235	23241	23235	23241	7mer-m8	x	0	98	4.089519711516851	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-126-5p	24051	24057	24051	24057	7mer-m8	x	0	98	4.089519711516851	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-126-5p	24249	24255	24249	24255	7mer-m8	x	0	98	4.089519711516851	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-126-5p	24291	24297	24291	24297	7mer-m8	x	0	98	4.089519711516851	S	S	spike glycoprotein	spike glycoprotein
