Virus	miRNA	MSA_start	MSA_end	UTR_start	UTR_end	Site_type	miRNA in this species	ORF_overlap	miRDB score	average	Locus_start	Locus_end	Protein_start	Protein_end
Middle_East_respiratory_syndrome_coronavirus	miR-200a-3p	27380	27386	26234	26240	7mer-1a	x	0	89	1.9945192421544649	orf4b	orf4b	NS4B protein	NS4B protein
Middle_East_respiratory_syndrome_coronavirus	miR-200a-3p	2759	2765	2631	2637	7mer-1a	x	0	89	1.9945192421544649	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-200a-3p	3063	3069	2898	2904	7mer-1a	x	0	89	1.9945192421544649	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-200a-3p	31193	31198	29766	29771	6mer	x	0	89	1.9945192421544649	N	N	nucleoprotein	nucleoprotein
Middle_East_respiratory_syndrome_coronavirus	miR-200a-3p	3372	3377	3184	3189	6mer	x	0	89	1.9945192421544649	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-200a-3p	7201	7207	6735	6741	7mer-m8	x	0	89	1.9945192421544649	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-200a-3p	9391	9397	8906	8912	7mer-m8	x	0	89	1.9945192421544649	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-141-3p	10963	10968	10467	10472	6mer	x	0	89	3.3745345761642573	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-141-3p	11124	11132	10628	10635	8mer-1a	x	0	89	3.3745345761642573	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-141-3p	11201	11206	10704	10709	6mer	x	0	89	3.3745345761642573	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-141-3p	13510	13516	12953	12959	7mer-1a	x	0	89	3.3745345761642573	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-141-3p	14481	14488	13918	13925	8mer-1a	x	0	89	3.3745345761642573	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-141-3p	18662	18667	18083	18088	6mer	x	0	89	3.3745345761642573	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-141-3p	19204	19209	18618	18623	6mer	x	0	89	3.3745345761642573	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-141-3p	22163	22169	21466	21472	7mer-m8	x	0	89	3.3745345761642573	S	S	spike glycoprotein	spike glycoprotein
Middle_East_respiratory_syndrome_coronavirus	miR-141-3p	23598	23605	22823	22830	8mer-1a	x	0	89	3.3745345761642573	S	S	spike glycoprotein	spike glycoprotein
Middle_East_respiratory_syndrome_coronavirus	miR-141-3p	24049	24054	23202	23207	6mer	x	0	89	3.3745345761642573	S	S	spike glycoprotein	spike glycoprotein
Middle_East_respiratory_syndrome_coronavirus	miR-141-3p	24289	24294	23421	23426	6mer	x	0	89	3.3745345761642573	S	S	spike glycoprotein	spike glycoprotein
Middle_East_respiratory_syndrome_coronavirus	miR-141-3p	24350	24355	23481	23486	6mer	x	0	89	3.3745345761642573	S	S	spike glycoprotein	spike glycoprotein
Middle_East_respiratory_syndrome_coronavirus	miR-141-3p	2475	2481	2390	2396	7mer-1a	x	0	89	3.3745345761642573	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-141-3p	26610	26615	25564	25569	6mer	x	0	89	3.3745345761642573	orf3	orf3	NS3 protein	NS3 protein
Middle_East_respiratory_syndrome_coronavirus	miR-141-3p	27380	27386	26234	26240	7mer-1a	x	0	89	3.3745345761642573	orf4b	orf4b	NS4B protein	NS4B protein
Middle_East_respiratory_syndrome_coronavirus	miR-141-3p	2759	2765	2631	2637	7mer-1a	x	0	89	3.3745345761642573	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-141-3p	3063	3069	2898	2904	7mer-1a	x	0	89	3.3745345761642573	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-141-3p	31193	31198	29766	29771	6mer	x	0	89	3.3745345761642573	N	N	nucleoprotein	nucleoprotein
Middle_East_respiratory_syndrome_coronavirus	miR-141-3p	3372	3377	3184	3189	6mer	x	0	89	3.3745345761642573	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-141-3p	7201	7207	6735	6741	7mer-m8	x	0	89	3.3745345761642573	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-141-3p	9391	9397	8906	8912	7mer-m8	x	0	89	3.3745345761642573	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	let-7b-3p	10018	10023	9531	9536	6mer	x	0	87	1.5951109354716606	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	let-7b-3p	11341	11346	10834	10839	6mer	x	0	87	1.5951109354716606	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	let-7b-3p	12315	12322	11789	11796	8mer-1a	x	0	87	1.5951109354716606	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	let-7b-3p	12819	12825	12274	12280	7mer-1a	x	0	87	1.5951109354716606	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	let-7b-3p	12949	12955	12404	12410	7mer-m8	x	0	87	1.5951109354716606	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	let-7b-3p	14354	14360	13794	13800	7mer-m8	x	0	87	1.5951109354716606	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
Middle_East_respiratory_syndrome_coronavirus	let-7b-3p	16646	16652	16083	16089	7mer-1a	x	0	87	1.5951109354716606	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
Middle_East_respiratory_syndrome_coronavirus	let-7b-3p	20774	20781	20096	20103	8mer-1a	x	0	87	1.5951109354716606	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
Middle_East_respiratory_syndrome_coronavirus	let-7b-3p	25923	25929	24944	24950	7mer-m8	x	0	87	1.5951109354716606	S	S	spike glycoprotein	spike glycoprotein
Middle_East_respiratory_syndrome_coronavirus	let-7b-3p	27732	27737	26550	26555	6mer	x	0	87	1.5951109354716606	orf4b	orf4b	NS4B protein	NS4B protein
Middle_East_respiratory_syndrome_coronavirus	let-7b-3p	28310	28316	27066	27072	7mer-1a	x	0	87	1.5951109354716606	orf5	orf5	NS5 protein	NS5 protein
Middle_East_respiratory_syndrome_coronavirus	let-7b-3p	29099	29106	27761	27768	8mer-1a	x	0	87	1.5951109354716606	E	E	envelope protein	envelope protein
Middle_East_respiratory_syndrome_coronavirus	let-7b-3p	6485	6493	6028	6034	7mer-1a	x	0	87	1.5951109354716606	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	let-7b-3p	7015	7022	6551	6558	8mer-1a	x	0	87	1.5951109354716606	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	let-7b-3p	7807	7813	7333	7339	7mer-1a	x	0	87	1.5951109354716606	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	let-7b-3p	8474	8480	7999	8005	7mer-1a	x	0	87	1.5951109354716606	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-32-5p	5943	5948	5494	5499	6mer	x	0	83	1.3625815226745133	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-3065-3p	1012	1019	982	988	7mer-1a	x	0	82	2.622729084679874	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-3065-3p	12834	12840	12289	12295	7mer-1a	x	0	82	2.622729084679874	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-3065-3p	15476	15481	14913	14918	6mer	x	0	82	2.622729084679874	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-3065-3p	19540	19545	18954	18959	6mer	x	0	82	2.622729084679874	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-3065-3p	20353	20358	19755	19760	6mer	x	0	82	2.622729084679874	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-3065-3p	26431	26436	25409	25414	6mer	x	0	82	2.622729084679874	S	S	spike glycoprotein	spike glycoprotein
Middle_East_respiratory_syndrome_coronavirus	miR-3065-3p	27088	27093	25978	25983	6mer	x	0	82	2.622729084679874	orf4a	orf4a	NS4A protein	NS4A protein
Middle_East_respiratory_syndrome_coronavirus	miR-3065-3p	29719	29725	28372	28378	7mer-1a	x	0	82	2.622729084679874	M	M	membrane protein	membrane protein
Middle_East_respiratory_syndrome_coronavirus	miR-3065-3p	29944	29949	28588	28593	6mer	x	0	82	2.622729084679874	N	N	nucleoprotein	nucleoprotein
Middle_East_respiratory_syndrome_coronavirus	miR-3065-3p	5279	5286	4830	4837	8mer-1a	x	0	82	2.622729084679874	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-3065-3p	9054	9059	8575	8580	6mer	x	0	82	2.622729084679874	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-3065-3p	9945	9950	9460	9465	6mer	x	0	82	2.622729084679874	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-3065-3p	1012	1019	982	988	7mer-1a	x	0	82	2.622729084679874	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-3065-3p	12834	12840	12289	12295	7mer-1a	x	0	82	2.622729084679874	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-3065-3p	15476	15481	14913	14918	6mer	x	0	82	2.622729084679874	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-3065-3p	19540	19545	18954	18959	6mer	x	0	82	2.622729084679874	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-3065-3p	20353	20358	19755	19760	6mer	x	0	82	2.622729084679874	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-3065-3p	26431	26436	25409	25414	6mer	x	0	82	2.622729084679874	S	S	spike glycoprotein	spike glycoprotein
Middle_East_respiratory_syndrome_coronavirus	miR-3065-3p	27088	27093	25978	25983	6mer	x	0	82	2.622729084679874	orf4a	orf4a	NS4A protein	NS4A protein
Middle_East_respiratory_syndrome_coronavirus	miR-3065-3p	29719	29725	28372	28378	7mer-1a	x	0	82	2.622729084679874	M	M	membrane protein	membrane protein
Middle_East_respiratory_syndrome_coronavirus	miR-3065-3p	29944	29949	28588	28593	6mer	x	0	82	2.622729084679874	N	N	nucleoprotein	nucleoprotein
Middle_East_respiratory_syndrome_coronavirus	miR-3065-3p	5279	5286	4830	4837	8mer-1a	x	0	82	2.622729084679874	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-3065-3p	9054	9059	8575	8580	6mer	x	0	82	2.622729084679874	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-3065-3p	9945	9950	9460	9465	6mer	x	0	82	2.622729084679874	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-335-3p	10526	10531	10030	10035	6mer	x	0	81	2.0528764711125804	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-335-3p	1146	1151	1115	1120	6mer	x	0	81	2.0528764711125804	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-335-3p	13140	13146	12592	12598	7mer-m8	x	0	81	2.0528764711125804	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-335-3p	14445	14450	13882	13887	6mer	x	0	81	2.0528764711125804	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-335-3p	14472	14477	13909	13914	6mer	x	0	81	2.0528764711125804	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-335-3p	17726	17732	17161	17167	7mer-1a	x	0	81	2.0528764711125804	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-335-3p	19489	19495	18903	18909	7mer-m8	x	0	81	2.0528764711125804	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-335-3p	24934	24939	24013	24018	6mer	x	0	81	2.0528764711125804	S	S	spike glycoprotein	spike glycoprotein
Middle_East_respiratory_syndrome_coronavirus	miR-335-3p	2872	2878	2735	2741	7mer-1a	x	0	81	2.0528764711125804	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-335-3p	356	362	344	350	7mer-1a	x	0	81	2.0528764711125804	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-335-3p	418	424	404	410	7mer-1a	x	0	81	2.0528764711125804	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-335-3p	5922	5929	5473	5480	8mer-1a	x	0	81	2.0528764711125804	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-335-3p	595	600	569	574	6mer	x	0	81	2.0528764711125804	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-335-3p	7163	7168	6697	6702	6mer	x	0	81	2.0528764711125804	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-335-3p	7382	7388	6916	6922	7mer-1a	x	0	81	2.0528764711125804	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-335-3p	10526	10531	10030	10035	6mer	x	0	81	2.0528764711125804	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-335-3p	1146	1151	1115	1120	6mer	x	0	81	2.0528764711125804	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-335-3p	13140	13146	12592	12598	7mer-m8	x	0	81	2.0528764711125804	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-335-3p	14445	14450	13882	13887	6mer	x	0	81	2.0528764711125804	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-335-3p	14472	14477	13909	13914	6mer	x	0	81	2.0528764711125804	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-335-3p	17726	17732	17161	17167	7mer-1a	x	0	81	2.0528764711125804	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-335-3p	19489	19495	18903	18909	7mer-m8	x	0	81	2.0528764711125804	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-335-3p	24934	24939	24013	24018	6mer	x	0	81	2.0528764711125804	S	S	spike glycoprotein	spike glycoprotein
Middle_East_respiratory_syndrome_coronavirus	miR-335-3p	2872	2878	2735	2741	7mer-1a	x	0	81	2.0528764711125804	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-335-3p	356	362	344	350	7mer-1a	x	0	81	2.0528764711125804	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-335-3p	418	424	404	410	7mer-1a	x	0	81	2.0528764711125804	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-335-3p	5922	5929	5473	5480	8mer-1a	x	0	81	2.0528764711125804	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-335-3p	595	600	569	574	6mer	x	0	81	2.0528764711125804	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-335-3p	7163	7168	6697	6702	6mer	x	0	81	2.0528764711125804	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-335-3p	7382	7388	6916	6922	7mer-1a	x	0	81	2.0528764711125804	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-34c-3p	10461	10467	9965	9971	7mer-m8	x	0	80	1.4797190012184809	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-34c-3p	11985	11991	11459	11465	7mer-m8	x	0	80	1.4797190012184809	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-34c-3p	12561	12568	12029	12036	8mer-1a	x	0	80	1.4797190012184809	orf1ab	orf1ab	1A polyprotein	1A polyprotein
Middle_East_respiratory_syndrome_coronavirus	miR-34c-3p	16275	16281	15712	15718	7mer-m8	x	0	80	1.4797190012184809	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
