Virus	miRNA	MSA_start	MSA_end	UTR_start	UTR_end	Site_type	miRNA in this species	ORF_overlap	miRDB score	Locus_start	Locus_end	Protein_start	Protein_end
OC43	miR-6512-5p	27358	27363	27358	27363	6mer	x	0	100	EYW02_gp4	EYW02_gp4	spike surface glycoprotein	spike surface glycoprotein
OC43	miR-6512-5p	28011	28016	28011	28016	6mer	x	0	100	ns12.9	ns12.9	ns12.9	ns12.9
OC43	miR-6512-5p	4760	4766	4760	4766	7mer-m8	x	0	100	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-6512-5p	5180	5187	5180	5187	8mer-1a	x	0	100	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-6512-5p	7487	7493	7487	7493	7mer-m8	x	0	100	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-6512-5p	7876	7882	7876	7882	7mer-m8	x	0	100	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-6512-5p	8600	8606	8600	8606	7mer-m8	x	0	100	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-6512-5p	8668	8674	8668	8674	7mer-1a	x	0	100	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-6512-5p	9167	9173	9167	9173	7mer-m8	x	0	100	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-6512-5p	9887	9894	9887	9894	8mer-1a	x	0	100	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-6512-5p	9962	9968	9962	9968	7mer-1a	x	0	100	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-6512-5p	10029	10034	10029	10034	6mer	x	0	100	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-6512-5p	10758	10763	10758	10763	6mer	x	0	100	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-6512-5p	11222	11227	11222	11227	6mer	x	0	100	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-6512-5p	13952	13958	13952	13958	7mer-1a	x	0	100	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-6512-5p	13959	13965	13959	13965	7mer-1a	x	0	100	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-6512-5p	16355	16360	16355	16360	6mer	x	0	100	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-6512-5p	16667	16673	16667	16673	7mer-1a	x	0	100	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-6512-5p	16717	16723	16717	16723	7mer-m8	x	0	100	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-6512-5p	19834	19840	19834	19840	7mer-m8	x	0	100	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-6512-5p	20083	20090	20083	20090	8mer-1a	x	0	100	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-6512-5p	23774	23780	23774	23780	7mer-m8	x	0	100	EYW02_gp4	EYW02_gp4	spike surface glycoprotein	spike surface glycoprotein
OC43	miR-6512-5p	23834	23840	23834	23840	7mer-m8	x	0	100	EYW02_gp4	EYW02_gp4	spike surface glycoprotein	spike surface glycoprotein
OC43	miR-6512-5p	23942	23949	23942	23949	8mer-1a	x	0	100	EYW02_gp4	EYW02_gp4	spike surface glycoprotein	spike surface glycoprotein
OC43	miR-6512-5p	25128	25133	25128	25133	6mer	x	0	100	EYW02_gp4	EYW02_gp4	spike surface glycoprotein	spike surface glycoprotein
OC43	miR-6512-5p	25163	25170	25163	25170	8mer-1a	x	0	100	EYW02_gp4	EYW02_gp4	spike surface glycoprotein	spike surface glycoprotein
OC43	miR-6512-5p	25601	25608	25601	25608	8mer-1a	x	0	100	EYW02_gp4	EYW02_gp4	spike surface glycoprotein	spike surface glycoprotein
OC43	miR-6512-5p	26235	26240	26235	26240	6mer	x	0	100	EYW02_gp4	EYW02_gp4	spike surface glycoprotein	spike surface glycoprotein
OC43	miR-6512-5p	26885	26891	26885	26891	7mer-m8	x	0	100	EYW02_gp4	EYW02_gp4	spike surface glycoprotein	spike surface glycoprotein
OC43	miR-6512-5p	27026	27033	27026	27033	8mer-1a	x	0	100	EYW02_gp4	EYW02_gp4	spike surface glycoprotein	spike surface glycoprotein
OC43	miR-6512-5p	27358	27363	27358	27363	6mer	x	0	100	EYW02_gp4	EYW02_gp4	spike surface glycoprotein	spike surface glycoprotein
OC43	miR-6512-5p	28011	28016	28011	28016	6mer	x	0	100	ns12.9	ns12.9	ns12.9	ns12.9
OC43	miR-6512-5p	4760	4766	4760	4766	7mer-m8	x	0	100	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-6512-5p	5180	5187	5180	5187	8mer-1a	x	0	100	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-6512-5p	7487	7493	7487	7493	7mer-m8	x	0	100	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-6512-5p	7876	7882	7876	7882	7mer-m8	x	0	100	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-6512-5p	8600	8606	8600	8606	7mer-m8	x	0	100	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-6512-5p	8668	8674	8668	8674	7mer-1a	x	0	100	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-6512-5p	9167	9173	9167	9173	7mer-m8	x	0	100	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-6512-5p	9887	9894	9887	9894	8mer-1a	x	0	100	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-6512-5p	9962	9968	9962	9968	7mer-1a	x	0	100	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	10075	10080	10075	10080	6mer	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	10952	10957	10952	10957	6mer	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	10976	10981	10976	10981	6mer	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	11156	11162	11156	11162	7mer-m8	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	1124	1131	1124	1131	8mer-1a	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	11347	11353	11347	11353	7mer-m8	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	1170	1175	1170	1175	6mer	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	12423	12429	12423	12429	7mer-1a	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	13229	13235	13229	13235	7mer-m8	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	13684	13689	13684	13689	6mer	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	13979	13985	13979	13985	7mer-1a	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	15103	15109	15103	15109	7mer-1a	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	15322	15329	15322	15329	8mer-1a	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	16636	16642	16636	16642	7mer-m8	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	16691	16696	16691	16696	6mer	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	17281	17287	17281	17287	7mer-m8	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	1763	1769	1763	1769	7mer-m8	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	17722	17729	17722	17729	8mer-1a	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	19036	19041	19036	19041	6mer	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	19148	19154	19148	19154	7mer-1a	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	22801	22806	22801	22806	6mer	x	0	99	EYW02_gp3	EYW02_gp3	hemagglutinin-esterase	hemagglutinin-esterase
OC43	miR-4803	23314	23319	23314	23319	6mer	x	0	99	EYW02_gp3	EYW02_gp3	hemagglutinin-esterase	hemagglutinin-esterase
OC43	miR-4803	23792	23798	23792	23798	7mer-m8	x	0	99	EYW02_gp4	EYW02_gp4	spike surface glycoprotein	spike surface glycoprotein
OC43	miR-4803	26912	26918	26912	26918	7mer-m8	x	0	99	EYW02_gp4	EYW02_gp4	spike surface glycoprotein	spike surface glycoprotein
OC43	miR-4803	28520	28525	28520	28525	6mer	x	0	99	EYW02_gp7	EYW02_gp7	membrane protein	membrane protein
OC43	miR-4803	28529	28536	28529	28536	8mer-1a	x	0	99	EYW02_gp7	EYW02_gp7	membrane protein	membrane protein
OC43	miR-4803	28776	28782	28776	28782	7mer-1a	x	0	99	EYW02_gp7	EYW02_gp7	membrane protein	membrane protein
OC43	miR-4803	28979	28986	28979	28986	8mer-1a	x	0	99	EYW02_gp7	EYW02_gp7	membrane protein	membrane protein
OC43	miR-4803	3593	3599	3593	3599	7mer-m8	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	3704	3709	3704	3709	6mer	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	5693	5699	5693	5699	7mer-m8	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	6114	6120	6114	6120	7mer-1a	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	6402	6408	6402	6408	7mer-1a	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	6459	6464	6459	6464	6mer	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	7049	7055	7049	7055	7mer-1a	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	7292	7298	7292	7298	7mer-1a	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	7934	7939	7934	7939	6mer	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	7967	7972	7967	7972	6mer	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	8924	8929	8924	8929	6mer	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	10075	10080	10075	10080	6mer	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	10952	10957	10952	10957	6mer	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	10976	10981	10976	10981	6mer	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	11156	11162	11156	11162	7mer-m8	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	1124	1131	1124	1131	8mer-1a	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	11347	11353	11347	11353	7mer-m8	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	1170	1175	1170	1175	6mer	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	12423	12429	12423	12429	7mer-1a	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	13229	13235	13229	13235	7mer-m8	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	13684	13689	13684	13689	6mer	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	13979	13985	13979	13985	7mer-1a	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	15103	15109	15103	15109	7mer-1a	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	15322	15329	15322	15329	8mer-1a	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	16636	16642	16636	16642	7mer-m8	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	16691	16696	16691	16696	6mer	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	17281	17287	17281	17287	7mer-m8	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	1763	1769	1763	1769	7mer-m8	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	17722	17729	17722	17729	8mer-1a	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	19036	19041	19036	19041	6mer	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	19148	19154	19148	19154	7mer-1a	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	22801	22806	22801	22806	6mer	x	0	99	EYW02_gp3	EYW02_gp3	hemagglutinin-esterase	hemagglutinin-esterase
OC43	miR-4803	23314	23319	23314	23319	6mer	x	0	99	EYW02_gp3	EYW02_gp3	hemagglutinin-esterase	hemagglutinin-esterase
OC43	miR-4803	23792	23798	23792	23798	7mer-m8	x	0	99	EYW02_gp4	EYW02_gp4	spike surface glycoprotein	spike surface glycoprotein
OC43	miR-4803	26912	26918	26912	26918	7mer-m8	x	0	99	EYW02_gp4	EYW02_gp4	spike surface glycoprotein	spike surface glycoprotein
OC43	miR-4803	28520	28525	28520	28525	6mer	x	0	99	EYW02_gp7	EYW02_gp7	membrane protein	membrane protein
OC43	miR-4803	28529	28536	28529	28536	8mer-1a	x	0	99	EYW02_gp7	EYW02_gp7	membrane protein	membrane protein
OC43	miR-4803	28776	28782	28776	28782	7mer-1a	x	0	99	EYW02_gp7	EYW02_gp7	membrane protein	membrane protein
OC43	miR-4803	28979	28986	28979	28986	8mer-1a	x	0	99	EYW02_gp7	EYW02_gp7	membrane protein	membrane protein
OC43	miR-4803	3593	3599	3593	3599	7mer-m8	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	3704	3709	3704	3709	6mer	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	5693	5699	5693	5699	7mer-m8	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	6114	6120	6114	6120	7mer-1a	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	6402	6408	6402	6408	7mer-1a	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	6459	6464	6459	6464	6mer	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	7049	7055	7049	7055	7mer-1a	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	7292	7298	7292	7298	7mer-1a	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	7934	7939	7934	7939	6mer	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	7967	7972	7967	7972	6mer	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-4803	8924	8929	8924	8929	6mer	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	10115	10121	10115	10121	7mer-m8	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	10888	10894	10888	10894	7mer-m8	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	11025	11030	11025	11030	6mer	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	11277	11283	11277	11283	7mer-m8	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	12756	12762	12756	12762	7mer-m8	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	12871	12876	12871	12876	6mer	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	13471	13476	13471	13476	6mer	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	13523	13529	13523	13529	7mer-m8	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	13808	13815	13808	13815	8mer-1a	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	14321	14327	14321	14327	7mer-m8	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	14708	14713	14708	14713	6mer	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	17205	17210	17205	17210	6mer	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	17208	17213	17208	17213	6mer	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	18254	18260	18254	18260	7mer-m8	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	18580	18585	18580	18585	6mer	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	18627	18633	18627	18633	7mer-1a	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	20449	20455	20449	20455	7mer-m8	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	2122	2128	2122	2128	7mer-1a	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	22132	22137	22132	22137	6mer	x	0	99	ns2	ns2	ns2	ns2
OC43	miR-3065-5p	23216	23222	23216	23222	7mer-1a	x	0	99	EYW02_gp3	EYW02_gp3	hemagglutinin-esterase	hemagglutinin-esterase
OC43	miR-3065-5p	23577	23583	23577	23583	7mer-m8	x	0	99	EYW02_gp3	EYW02_gp3	hemagglutinin-esterase	hemagglutinin-esterase
OC43	miR-3065-5p	25545	25552	25545	25552	8mer-1a	x	0	99	EYW02_gp4	EYW02_gp4	spike surface glycoprotein	spike surface glycoprotein
OC43	miR-3065-5p	26403	26410	26403	26410	8mer-1a	x	0	99	EYW02_gp4	EYW02_gp4	spike surface glycoprotein	spike surface glycoprotein
OC43	miR-3065-5p	27256	27261	27256	27261	6mer	x	0	99	EYW02_gp4	EYW02_gp4	spike surface glycoprotein	spike surface glycoprotein
OC43	miR-3065-5p	27644	27649	27644	27649	6mer	x	0	99	EYW02_gp4	EYW02_gp4	spike surface glycoprotein	spike surface glycoprotein
OC43	miR-3065-5p	29049	29055	29049	29055	7mer-1a	x	0	99	EYW02_gp7	EYW02_gp7	membrane protein	membrane protein
OC43	miR-3065-5p	3309	3316	3309	3316	8mer-1a	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	3537	3544	3537	3544	8mer-1a	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	3895	3901	3895	3901	7mer-1a	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	4093	4098	4093	4098	6mer	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	4276	4281	4276	4281	6mer	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	5173	5178	5173	5178	6mer	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	6045	6052	6045	6052	8mer-1a	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	6421	6427	6421	6427	7mer-1a	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	6906	6912	6906	6912	7mer-m8	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	7107	7114	7107	7114	8mer-1a	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	8725	8730	8725	8730	6mer	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	8728	8733	8728	8733	6mer	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	9334	9339	9334	9339	6mer	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	9607	9612	9607	9612	6mer	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	10115	10121	10115	10121	7mer-m8	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	10888	10894	10888	10894	7mer-m8	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	11025	11030	11025	11030	6mer	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	11277	11283	11277	11283	7mer-m8	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	12756	12762	12756	12762	7mer-m8	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	12871	12876	12871	12876	6mer	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	13471	13476	13471	13476	6mer	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	13523	13529	13523	13529	7mer-m8	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	13808	13815	13808	13815	8mer-1a	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	14321	14327	14321	14327	7mer-m8	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	14708	14713	14708	14713	6mer	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	17205	17210	17205	17210	6mer	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	17208	17213	17208	17213	6mer	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	18254	18260	18254	18260	7mer-m8	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	18580	18585	18580	18585	6mer	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	18627	18633	18627	18633	7mer-1a	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	20449	20455	20449	20455	7mer-m8	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	2122	2128	2122	2128	7mer-1a	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	22132	22137	22132	22137	6mer	x	0	99	ns2	ns2	ns2	ns2
OC43	miR-3065-5p	23216	23222	23216	23222	7mer-1a	x	0	99	EYW02_gp3	EYW02_gp3	hemagglutinin-esterase	hemagglutinin-esterase
OC43	miR-3065-5p	23577	23583	23577	23583	7mer-m8	x	0	99	EYW02_gp3	EYW02_gp3	hemagglutinin-esterase	hemagglutinin-esterase
OC43	miR-3065-5p	25545	25552	25545	25552	8mer-1a	x	0	99	EYW02_gp4	EYW02_gp4	spike surface glycoprotein	spike surface glycoprotein
OC43	miR-3065-5p	26403	26410	26403	26410	8mer-1a	x	0	99	EYW02_gp4	EYW02_gp4	spike surface glycoprotein	spike surface glycoprotein
OC43	miR-3065-5p	27256	27261	27256	27261	6mer	x	0	99	EYW02_gp4	EYW02_gp4	spike surface glycoprotein	spike surface glycoprotein
OC43	miR-3065-5p	27644	27649	27644	27649	6mer	x	0	99	EYW02_gp4	EYW02_gp4	spike surface glycoprotein	spike surface glycoprotein
OC43	miR-3065-5p	29049	29055	29049	29055	7mer-1a	x	0	99	EYW02_gp7	EYW02_gp7	membrane protein	membrane protein
OC43	miR-3065-5p	3309	3316	3309	3316	8mer-1a	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	3537	3544	3537	3544	8mer-1a	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	3895	3901	3895	3901	7mer-1a	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	4093	4098	4093	4098	6mer	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	4276	4281	4276	4281	6mer	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	5173	5178	5173	5178	6mer	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	6045	6052	6045	6052	8mer-1a	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	6421	6427	6421	6427	7mer-1a	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	6906	6912	6906	6912	7mer-m8	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
OC43	miR-3065-5p	7107	7114	7107	7114	8mer-1a	x	0	99	orf1ab	orf1ab	Orf1ab	Orf1ab
